acq_id,original_name,canonical_path
ACQ-20250310-CELL-002,CC-Mn-29a_10.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-002/
ACQ-20250310-CELL-003,CC-Mn-29a_2.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-003/
ACQ-20250310-CELL-004,CC-Mn-29a_3.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-004/
ACQ-20250310-CELL-005,CC-Mn-29a_4.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-005/
ACQ-20250310-CELL-006,CC-Mn-29a_5.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-006/
ACQ-20250310-CELL-007,CC-Mn-29a_6.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-007/
ACQ-20250310-CELL-008,CC-Mn-29a_7.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-008/
ACQ-20250310-CELL-009,CC-Mn-29a_8.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-009/
ACQ-20250310-CELL-010,CC-Mn-29a_9.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-010/
ACQ-20250310-CELL-011,CC-Mn_1.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-011/
ACQ-20250310-CELL-012,CC-Mn_10.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-012/
ACQ-20250310-CELL-013,CC-Mn_11.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-013/
ACQ-20250310-CELL-014,CC-Mn_12.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-014/
ACQ-20250310-CELL-015,CC-Mn_2.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-015/
ACQ-20250310-CELL-016,CC-Mn_3.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-016/
ACQ-20250310-CELL-017,CC-Mn_4.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-017/
ACQ-20250310-CELL-018,CC-Mn_5.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-018/
ACQ-20250310-CELL-019,CC-Mn_6.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-019/
ACQ-20250310-CELL-020,CC-Mn_7.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-020/
ACQ-20250310-CELL-021,CC-Mn_8.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-021/
ACQ-20250310-CELL-022,CC-Mn_9.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-022/
ACQ-20250310-CELL-023,CS-miRNA 29a_1.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-023/
ACQ-20250310-CELL-024,CS-miRNA 29a_10.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-024/
ACQ-20250310-CELL-025,CS-miRNA 29a_2.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-025/
ACQ-20250310-CELL-026,CS-miRNA 29a_3.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-026/
ACQ-20250310-CELL-027,CS-miRNA 29a_4.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-027/
ACQ-20250310-CELL-028,CS-miRNA 29a_5.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-028/
ACQ-20250310-CELL-029,CS-miRNA 29a_6.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-029/
ACQ-20250310-CELL-030,CS-miRNA 29a_7.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-030/
ACQ-20250310-CELL-031,CS-miRNA 29a_8.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-031/
ACQ-20250310-CELL-032,CS-miRNA 29a_9.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-032/
ACQ-20250310-CELL-033,CS-miRNA control_1.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-033/
ACQ-20250310-CELL-034,CS-miRNA control_10.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-034/
ACQ-20250310-CELL-035,CS-miRNA control_2.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-035/
ACQ-20250310-CELL-036,CS-miRNA control_3.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-036/
ACQ-20250310-CELL-037,CS-miRNA control_4.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-037/
ACQ-20250310-CELL-038,CS-miRNA control_5.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-038/
ACQ-20250310-CELL-039,CS-miRNA control_6.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-039/
ACQ-20250310-CELL-040,CS-miRNA control_7.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-040/
ACQ-20250310-CELL-041,CS-miRNA control_8.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-041/
ACQ-20250310-CELL-042,CS-miRNA control_9.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-042/
ACQ-20250310-CELL-043,CS-vacio_1.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-043/
ACQ-20250310-CELL-044,CS-vacio_10.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-044/
ACQ-20250310-CELL-045,CS-vacio_2.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-045/
ACQ-20250310-CELL-046,CS-vacio_3.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-046/
ACQ-20250310-CELL-047,CS-vacio_4.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-047/
ACQ-20250310-CELL-048,CS-vacio_5.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-048/
ACQ-20250310-CELL-049,CS-vacio_6.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-049/
ACQ-20250310-CELL-050,CS-vacio_7.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-050/
ACQ-20250310-CELL-051,CS-vacio_8.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-051/
ACQ-20250310-CELL-052,CS-vacio_9.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-052/
ACQ-20250310-CELL-053,Control_1.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-053/
ACQ-20250310-CELL-054,Control_10.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-054/
ACQ-20250310-CELL-055,Control_11.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-055/
ACQ-20250310-CELL-056,Control_2.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-056/
ACQ-20250310-CELL-057,Control_3.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-057/
ACQ-20250310-CELL-058,Control_4.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-058/
ACQ-20250310-CELL-059,Control_5.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-059/
ACQ-20250310-CELL-060,Control_6.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-060/
ACQ-20250310-CELL-061,Control_7.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-061/
ACQ-20250310-CELL-062,Control_8.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-062/
ACQ-20250310-CELL-063,Control_9.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-063/
ACQ-20250310-CELL-064,Enfermo_1.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-064/
ACQ-20250310-CELL-065,Enfermo_10.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-065/
ACQ-20250310-CELL-066,Enfermo_11.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-066/
ACQ-20250310-CELL-067,Enfermo_2.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-067/
ACQ-20250310-CELL-068,Enfermo_3.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-068/
ACQ-20250310-CELL-069,Enfermo_4.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-069/
ACQ-20250310-CELL-070,Enfermo_5.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-070/
ACQ-20250310-CELL-071,Enfermo_6.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-071/
ACQ-20250310-CELL-072,Enfermo_7.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-072/
ACQ-20250310-CELL-073,Enfermo_8.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-073/
ACQ-20250310-CELL-074,Enfermo_9.czi,/raw/MICROSCOPY/2025/2025-03/ACQ-20250310-CELL-074/
ACQ-20240313-LSM9-001,LP_IONP-doxo_20x_48h.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-001/
ACQ-20240313-LSM9-002,Z-stack_LP_IONP-doxo_20x_24h.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-002/
ACQ-20240313-LSM9-003,Z-stack_LP_IONP-doxo_20x_24h_2.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-003/
ACQ-20240313-LSM9-004,Z-stack_LP_IONP-doxo_20x_24h_3.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-004/
ACQ-20240313-LSM9-005,Z-stack_LP_IONP-doxo_20x_48h.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-005/
ACQ-20240313-LSM9-006,Z-stack_LP_IONP-doxo_20x_48h_2.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-006/
ACQ-20240313-LSM9-007,Z-stack_LP_IONP-doxo_20x_48h_3.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-007/
ACQ-20240313-LSM9-008,Z-stack_LP_IONP-doxo_20x_6h.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-008/
ACQ-20240313-LSM9-009,Z-stack_LP_IONP-doxo_20x_6h_2.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-009/
ACQ-20240313-LSM9-010,Z-stack_LP_IONP-doxo_20x_6h_3.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-010/
ACQ-20240313-LSM9-011,Z-stack_LP_IONP-doxo_20x_6h_4.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-011/
ACQ-20240313-LSM9-012,Z-stack_LP_IONP-doxo_20x_ctrl.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-012/
ACQ-20240313-LSM9-013,Z-stack_LP_IONP-doxo_20x_ctrl_2.czi,/raw/MICROSCOPY/2024/2024-03/ACQ-20240313-LSM9-013/
ACQ-20251029-PET-001,irene_0525_251029_0525_m13_20251029100311_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-001/
ACQ-20251029-CT-001,irene_0525_251029_0525_m13_20251029101558_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-001/
ACQ-20251029-PET-002,irene_0525_251029_0525_m14_20251029100641_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-002/
ACQ-20251029-CT-002,irene_0525_251029_0525_m14_20251029102454_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-002/
ACQ-20251029-PET-003,irene_0525_251029_0525_m15_20251029101607_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-003/
ACQ-20251029-CT-003,irene_0525_251029_0525_m15_20251029103259_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-003/
ACQ-20251029-PET-004,irene_0525_251029_0525_m16_20251029102716_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-004/
ACQ-20251029-CT-004,irene_0525_251029_0525_m16_20251029104200_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-004/
ACQ-20251029-PET-005,irene_0525_251029_0525_m17_20251029103428_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-005/
ACQ-20251029-CT-005,irene_0525_251029_0525_m17_20251029105133_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-005/
ACQ-20251029-PET-006,irene_0525_251029_0525_m18_20251029104337_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-006/
ACQ-20251029-CT-006,irene_0525_251029_0525_m18_20251029110143_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-006/
ACQ-20251029-PET-007,irene_0525_251029_0525_m19_20251029105315_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-007/
ACQ-20251029-CT-007,irene_0525_251029_0525_m19_20251029110953_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-007/
ACQ-20251029-PET-008,irene_0525_251029_0525_m20_20251029111113_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-008/
ACQ-20251029-CT-008,irene_0525_251029_0525_m20_20251029113005_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-008/
ACQ-20251029-PET-009,irene_0525_251029_0525_m21_20251029112040_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-009/
ACQ-20251029-CT-009,irene_0525_251029_0525_m21_20251029113958_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-009/
ACQ-20251029-PET-010,irene_0525_251029_0525_m22_20251029113018_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-010/
ACQ-20251029-CT-010,irene_0525_251029_0525_m22_20251029114804_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-010/
ACQ-20251029-PET-011,irene_0525_251029_0525_m23_20251029120205_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-011/
ACQ-20251029-CT-011,irene_0525_251029_0525_m23_20251029121620_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-011/
ACQ-20251029-PET-012,irene_0525_251029_0525_m24_20251029120733_PET,/raw/DICOM/2025/2025-10/ACQ-20251029-PET-012/
ACQ-20251029-CT-012,irene_0525_251029_0525_m24_20251029122407_CT,/raw/DICOM/2025/2025-10/ACQ-20251029-CT-012/
ACQ-20251021-PET-001,irene_1207_251021_0424_m17_20251021130107_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-001/
ACQ-20251021-CT-001,irene_1207_251021_0424_m17_20251021132414_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-001/
ACQ-20251022-CT-001,irene_1207_251021_0424_m17_20251022111305_CT,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-001/
ACQ-20251021-PET-002,irene_1207_251021_0424_m18_20251021131938_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-002/
ACQ-20251021-CT-002,irene_1207_251021_0424_m18_20251021134243_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-002/
ACQ-20251022-PET-002,irene_1207_251021_0424_m18_20251022110631_PET,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-002/
ACQ-20251022-CT-002,irene_1207_251021_0424_m18_20251022111902_CT,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-002/
ACQ-20251021-PET-003,irene_1207_251021_0424_m19_20251021132616_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-003/
ACQ-20251021-CT-003,irene_1207_251021_0424_m19_20251021134958_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-003/
ACQ-20251022-PET-003,irene_1207_251021_0424_m19_20251022111651_PET,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-003/
ACQ-20251022-CT-003,irene_1207_251021_0424_m19_20251022112940_CT,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-003/
ACQ-20251021-PET-004,irene_1207_251021_0424_m20_20251021134318_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-004/
ACQ-20251021-CT-004,irene_1207_251021_0424_m20_20251021140619_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-004/
ACQ-20251022-PET-004,irene_1207_251021_0424_m20_20251022112305_PET,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-004/
ACQ-20251022-CT-004,irene_1207_251021_0424_m20_20251022113555_CT,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-004/
ACQ-20251021-PET-005,irene_1207_251021_0424_m21_20251021135330_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-005/
ACQ-20251021-CT-005,irene_1207_251021_0424_m21_20251021141800_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-005/
ACQ-20251021-PET-006,irene_1207_251021_0424_m22_20251021140637_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-006/
ACQ-20251021-CT-006,irene_1207_251021_0424_m22_20251021142916_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-006/
ACQ-20251022-PET-005,irene_1207_251021_0424_m22_20251022113133_PET,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-005/
ACQ-20251022-CT-005,irene_1207_251021_0424_m22_20251022114720_CT,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-005/
ACQ-20251021-PET-007,irene_1207_251021_0424_m23_20251021141820_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-007/
ACQ-20251021-CT-007,irene_1207_251021_0424_m23_20251021144118_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-007/
ACQ-20251021-PET-008,irene_1207_251021_0424_m24_20251021143204_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-008/
ACQ-20251021-CT-008,irene_1207_251021_0424_m24_20251021145437_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-008/
ACQ-20251021-PET-009,irene_1207_251021_0424_m25_20251021144538_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-009/
ACQ-20251021-CT-009,irene_1207_251021_0424_m25_20251021150825_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-009/
ACQ-20251021-PET-010,irene_1207_251021_0424_m26_20251021145714_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-010/
ACQ-20251021-CT-010,irene_1207_251021_0424_m26_20251021151953_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-010/
ACQ-20251021-PET-011,irene_1207_251021_0424_m27_20251021151348_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-011/
ACQ-20251021-CT-011,irene_1207_251021_0424_m27_20251021153621_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-011/
ACQ-20251021-PET-012,irene_1207_251021_0424_m28_20251021152610_PET,/raw/DICOM/2025/2025-10/ACQ-20251021-PET-012/
ACQ-20251021-CT-012,irene_1207_251021_0424_m28_20251021154910_CT,/raw/DICOM/2025/2025-10/ACQ-20251021-CT-012/
ACQ-20251022-PET-006,irene_1207_251022_0424_m26_20251022113955_PET,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-006/
ACQ-20251022-CT-006,irene_1207_251022_0424_m26_20251022115226_CT,/raw/DICOM/2025/2025-10/ACQ-20251022-CT-006/
ACQ-20251028-PET-001,irene_1207_251027_0525_m1_20251028101344_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-001/
ACQ-20251028-CT-001,irene_1207_251027_0525_m1_20251028103111_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-001/
ACQ-20251028-PET-002,irene_1207_251027_0525_m2_20251028103017_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-002/
ACQ-20251028-CT-002,irene_1207_251027_0525_m2_20251028104525_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-002/
ACQ-20251028-PET-003,irene_1207_251027_0525_m3_20251028103804_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-003/
ACQ-20251028-CT-003,irene_1207_251027_0525_m3_20251028105541_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-003/
ACQ-20251028-PET-004,irene_1207_251027_0525_m4_20251028105025_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-004/
ACQ-20251028-CT-004,irene_1207_251027_0525_m4_20251028110432_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-004/
ACQ-20251028-PET-005,irene_1207_251027_0525_m5_20251028105801_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-005/
ACQ-20251028-CT-005,irene_1207_251027_0525_m5_20251028111256_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-005/
ACQ-20251028-PET-006,irene_1207_251027_0525_m6_20251028110618_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-006/
ACQ-20251028-CT-006,irene_1207_251027_0525_m6_20251028112433_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-006/
ACQ-20251028-PET-007,irene_1207_251027_0525_m7_20251028111633_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-007/
ACQ-20251028-CT-007,irene_1207_251027_0525_m7_20251028113252_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-007/
ACQ-20251028-PET-008,irene_1207_251027_0525_m8_20251028113216_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-008/
ACQ-20251028-CT-008,irene_1207_251027_0525_m8_20251028114723_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-008/
ACQ-20251028-PET-009,irene_1207_251027_0525_m9_20251028120942_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-009/
ACQ-20251028-PET-010,irene_1207_251028_0525_m10_20251028121513_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-010/
ACQ-20251028-CT-009,irene_1207_251028_0525_m10_20251028123031_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-009/
ACQ-20251028-PET-011,irene_1207_251028_0525_m11_20251028122716_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-011/
ACQ-20251028-CT-010,irene_1207_251028_0525_m11_20251028124023_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-010/
ACQ-20251028-PET-012,irene_1207_251028_0525_m12_20251028123630_PET,/raw/DICOM/2025/2025-10/ACQ-20251028-PET-012/
ACQ-20251028-CT-011,irene_1207_251028_0525_m12_20251028125019_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-011/
ACQ-20251028-CT-012,irene_1207_251028_0525_m9_20251028122254_CT,/raw/DICOM/2025/2025-10/ACQ-20251028-CT-012/
ACQ-20251022-PET-007,irene_1207_251021_0424_m17_20251022104949_PET,/raw/DICOM/2025/2025-10/ACQ-20251022-PET-007/
ACQ-20251016-MRI-001,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/12,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-001/
ACQ-20251016-MRI-002,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/13,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-002/
ACQ-20251016-MRI-003,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/14,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-003/
ACQ-20251016-MRI-004,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/15,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-004/
ACQ-20251016-MRI-005,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/16,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-005/
ACQ-20251016-MRI-006,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/17,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-006/
ACQ-20251016-MRI-007,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/18,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-007/
ACQ-20251016-MRI-008,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/19,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-008/
ACQ-20251016-MRI-009,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/20,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-009/
ACQ-20251016-MRI-010,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/21,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-010/
ACQ-20251016-MRI-011,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/22,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-011/
ACQ-20251016-MRI-012,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/23,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-012/
ACQ-20251016-MRI-013,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/24,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-013/
ACQ-20251016-MRI-014,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/25,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-014/
ACQ-20251016-MRI-015,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/26,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-015/
ACQ-20251016-MRI-016,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/27,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-016/
ACQ-20251016-MRI-017,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/28,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-017/
ACQ-20251016-MRI-018,20251016_083822_jrc_251016_m17_0424_jrc_251016_m17_0424_1_1/29,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-018/
ACQ-20251016-MRI-019,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/1,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-019/
ACQ-20251016-MRI-020,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/10,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-020/
ACQ-20251016-MRI-021,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/11,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-021/
ACQ-20251016-MRI-022,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/12,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-022/
ACQ-20251016-MRI-023,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/13,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-023/
ACQ-20251016-MRI-024,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/14,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-024/
ACQ-20251016-MRI-025,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/15,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-025/
ACQ-20251016-MRI-026,20251016_113428_jrc_251016_m18_0424_jrc_251016_m18_0424_1_1/16,/raw/DICOM/2025/2025-10/ACQ-20251016-MRI-026/
